StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,Q_RecaptchaScore,totalnights,busnights,leisnights,fav1,fav2,fav3,fav4,fav5,Candlewoodnights,Ramadanights,Hawthornnights,Mainstaynights,Qualitynights,Sleepnights,BWnights,Fairfieldnights,WyndhamGnights,HlInights,HIExpnights,Hamptonnights,Parknights,Countrynights,Clarionnights,Comfortnights,Aloftnights,Residencenights,Courtyardnights,Crownenights,Indigonights,Doubletreenights,Homewoodnights,Radissonnights,Ascendnights,Meridiennights,Sheratonnights,Westinnights,Wyndhamnights,Dolcenights,Marriottnights,Hyattnights,Hiltonnights,Embassynights,safeCandlewood,safeRamada,safeHawthorne,safeMainstay,safeQuality,safeSleep,safeBestW,safeFairfield,safeWyndG,safeHolidayI,safeHolidayIE,safeHampton,safePark,safeCountry,safeClarion,safeComfort,safeAloft,safeResidence,safeCourtyard,safeCrowne,safeIndigo,safeDoubletree,safeHomewood,safeRadisson,safeAscend,safeMeridien,safeSheraton,safeWestin,safeWyndham,safeDolce,safeMarriott,safeHyatt,safeHilton,safeEmbassy,sucCandlewood,suRamada,sucHawthorne,sucMainstay,sucQuality,sucSleep,sucBESTW,sucFairfield,sucWyndG,sucHoliday,sucHolidayIE,sucHampton,sucPark,sucCountry,sucClarion,sucComfort,sucAloft,sucResidence,sucCourtyard,sucCrowne,sucIndigo,sucDoubletree,sucHomewood,sucRadisson,sucAscend,sucMeridien,sucSheraton,sucWestin,sucWyndham,sucDolce,sucMarriott,sucHyatt,sucHilton,sucEmbassy,specCandlewood,specRamada,specHawthoorne,specMainstay,specQuality,specSleep,specBestW,specFairfield,specWyndG,specHoliday,specHolidayIE,specHampton,specPark,specCountry,specClarion,specComfort,specAloft,specResidence,specCourtyard,specCrowne,specIndigo,specDoubletree,specHomewood,specRadisson,specAscend,specMeridien,specSheraton,specWestin,specWyndham,specDolce,specMarriott,specHyatt,specHilton,specEmbassy,cfreeCandle,cfreeRamada,cfreeHawthn,cfreeMain,cfreeQuality,cfreeSleep,cfreeBestW,cfreeFairfield,cfreeWyndG,cfreeHoliday,cfreeHolIE,cfreeHampt,cfreePark,cfreeCount,cfreeClarion,cfreeComf,cfreeAloft,cfreeResid,cfreeCourtd,cfreeCrown,cfreeIndigo,cfreeDouble,cfreeHomew,cfreeRadis,cfreeAscend,cfreeMerid,cfreeShera,cfreeWestin,cfreeWyndh,cfreeDolce,cfreeMarri,cfreeHyatt,cfreeHilton,cfreeEmbas,welCandle,welRamada,welHawthn,welMain,welQuality,welSleep,welBestW,welFairfield,welWyndG,welHoliday,welHolIE,welHampt,welPark,welCount,welClarion,welComf,welAloft,welResid,welCourtd,welCrown,welIndigo,welDouble,welHomew,welRadis,welAscend,wellMerid,welShera,welWestin,welWyndh,welDolce,welMarri,welHyatt,welHilton,welEmbas,clCandle,clRamada,clHawthn,clMain,clQuality,clSleep,clBestW,clFairfield,clWyndG,clHoliday,clHolIE,clHampt,clPark,clCount,clClarion,clComf,clAloft,clResid,clCourtd,clCrown,Iclndigo,clDouble,clHomew,clRadis,clAscend,clMerid,clShera,clWestin,clWyndh,clDolce,clMarri,clHyatt,clHilton,clEmbas,wmCandle,wmRamada,wmHawthn,wmMain,wmQuality,wmSleep,wmBestW,wmFairfield,wmWyndG,wmHoliday,wmHolIE,wmHampt,wmPark,wmCount,wmClarion,wmComf,wmAloft,wmResid,wmCourtd,wmCrown,wmlndigo,wmDouble,wmHomew,wmRadis,wmAscend,wmMerid,wmShera,wmWestin,wmWyndh,wmDolce,wmMarri,wmHyatt,wmHilton,wmEmbas,pamCandle,pamRamada,pamHawthn,pamMain,pamQuality,pamSleep,pamBestW,pamFairfield,pamWyndG,pamHoliday,pamHolIE,pamHampt,pamPark,pamCount,pamClarion,pamComf,pamAloft,pamResid,pamCourtd,pamCrown,pamlndigo,pamDouble,pamHomew,pamRadis,pamAscend,pamMerid,pamShera,pamWestin,pamWyndh,pamDolce,pamMarri,pamHyatt,pamHilton,pamEmbas,Q20_1.0,Q22,Q24,Q24_5_TEXT,Q26,Q26_7_TEXT,Q28,Q30,Q32,Q36,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Candlewoodpen,Ramadapen,Hawthornepen,Mainstaypen,Qualitypen,Sleeppen,BWpen,Fairfieldpen,WyndGpen,HIpen,HIEpen,Hamptonpen,Parkpen,Countrypen,Clarionpen,Comfortpen,Aloftpen,Residencepen,Courtyardpen,Crownepen,Indigopen,Doubletreepen,Homewoodpen,Radissonpen,Ascendpen,Meridienpen,Sheratonpen,Westinpen,Wyndpen,Dolcepen,Marriottpen,Hyattpen,Hiltonpen,Embassypen,Candlewoodpf,Ramadapf,Hawthornepf,Mainstaypf,Qualitypf,Sleeppf,BWpf,Fairfieldpf,WyndGpf,HIpf,HIEpf,Hamptonpf,Parkpf,Countrypf,Clarionpf,Comfortpf,Aloftpf,Residencepf,Courtyardpf,Crownepf,Indigopf,Doubletreepf,Homewoodpf,Radissonpf,Ascendpf,Meridienpf,Sheratonpf,Westinpf,Wyndpf,Dolcepf,Marriottpf,Hyattpf,Hiltonpf,Embassypf,SUMpf,SCRcan,SCRram,SCRhaw,SCRmain,SCRqual,SCRsleep,SCRbw,SCRfair,SCRwyndg,SCRhi,SCRhie,SCRhamp,SCRpark,SCRcntry,SCRclarion,SCRcomf,SCRaloft,SCRresid,SCRcourt,SCRcrown,SCRindigo,SCRdtree,SCRhome,SCRradis,SCRascend,SCRmerid,SCRsher,SCRwestin,SCRwynd,SCRdolce,SCRmarriott,SCRhyatt,SCRhilt,SCRemb
1/16/20 22:16,1/16/20 22:20,0,100.00,237.00,1,1/16/20 22:20,R_1qUS7Sta2jPMOi1,0.90,#NULL!,#NULL!,#NULL!,2,2,1,2,1,3,4,4,3,4,2,4,3,3,4,2,2,2,3,3,3,3,2,3,2,3,4,4,3,5,4,2,3,2,3,3,3,4,3,3,5,6,4,6,5,5,6,5,6,5,4,5,3,3,4,5,3,#NULL!,4,4,5,5,6,5,4,4,6,3,#NULL!,5,5,4,#NULL!,4,6,5,6,6,4,6,4,5,6,6,6,4,4,5,4,6,4,6,6,5,4,6,5,5,5,4,4,6,5,5,6,4,4,4,5,3,4,5,5,6,3,5,5,5,5,4,5,5,5,6,4,5,4,3,5,5,4,5,5,5,4,3,4,3,4,6,4,2,6,3,6,3,3,6,6,6,3,2,2,6,3,5,5,5,3,4,3,5,4,4,4,2,2,3,5,6,4,4,4,2,5,5,5,6,4,3,3,4,4,4,5,3,4,4,4,4,5,3,6,5,4,2,2,2,3,5,3,3,3,5,5,3,5,3,5,4,5,5,2,5,5,2,3,2,4,5,3,5,4,6,2,3,5,3,6,4,4,5,4,2,5,4,3,2,4,5,6,3,#NULL!,3,6,5,5,5,5,4,4,4,4,6,3,4,6,4,4,3,3,6,4,4,4,4,4,4,4,6,3,5,5,5,5,6,3,5,6,4,5,4,5,6,4,4,5,4,5,5,4,#NULL!,5,6,6,5,3,4,5,6,4,3,5,4,3,4,4,4,4,4,4,1951.00,1,3,,3,,4,4,15,1,4,5,4,4,1,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.50,5.50,5.50,3.50,5.50,1.50,5.50,3.50,3.50,5.50,1.50,1.50,1.50,3.50,3.50,3.50,3.50,1.50,3.50,1.50,3.50,5.50,5.50,3.50,8.00,5.50,1.50,3.50,1.50,3.50,3.50,3.50,5.50,3.50,125.50,0.03,0.04,0.04,0.03,0.01,0.01,0.04,0.03,0.03,0.04,0.01,0.01,0.01,0.03,0.03,0.03,0.03,0.01,0.03,0.01,0.03,0.04,0.04,0.03,0.06,0.04,0.01,0.03,0.01,0.03,0.03,0.03,0.04,0.03
1/15/20 18:11,1/15/20 18:12,0,19.00,95.00,0,1/17/20 18:12,R_1CfgGpDe1JJWaeY,0.90,100.00,0.00,100.00,merroit,sheraton,hilton,holiday in express,,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.50,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.50,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5.50,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5.50,#NULL!,16.00,0.09,#NULL!,#NULL!,#NULL!,0.00,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.22,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.34,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.34,#NULL!
1/15/20 22:03,1/15/20 22:22,0,100.00,1109.00,1,1/15/20 22:22,R_2cbmKnt8yU6NtWB,0.10,228.00,218.00,10.00,Homewood Suites,Candlewood Suites,La Quinta,,,5,5,1,1,1,1,2,1,1,1,1,2,1,1,1,5,1,5,5,1,1,1,5,1,1,1,1,1,1,1,1,1,1,3,6,5,#NULL!,#NULL!,2,1,2,2,#NULL!,5,5,4,#NULL!,5,6,6,#NULL!,6,6,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,6,6,6,6,6,4,#NULL!,#NULL!,1,2,2,#NULL!,5,3,5,5,#NULL!,4,#NULL!,3,#NULL!,5,5,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,6,#NULL!,5,#NULL!,5,5,6,6,6,4,#NULL!,#NULL!,5,2,2,#NULL!,#NULL!,2,4,5,#NULL!,6,5,3,#NULL!,4,6,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,5,#NULL!,#NULL!,#NULL!,5,5,5,4,6,4,#NULL!,#NULL!,3,3,2,#NULL!,#NULL!,3,4,5,#NULL!,6,#NULL!,6,#NULL!,5,6,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,5,#NULL!,5,5,6,3,#NULL!,#NULL!,2,2,3,#NULL!,#NULL!,3,3,5,#NULL!,6,#NULL!,5,#NULL!,5,6,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,6,5,6,6,5,4,#NULL!,#NULL!,1,#NULL!,1,#NULL!,#NULL!,3,2,3,#NULL!,4,#NULL!,3,#NULL!,3,5,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,3,3,3,3,6,4,#NULL!,#NULL!,4,#NULL!,2,#NULL!,#NULL!,4,3,#NULL!,#NULL!,6,#NULL!,5,#NULL!,5,6,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,6,2,#NULL!,#NULL!,4,#NULL!,2,#NULL!,#NULL!,2,3,#NULL!,#NULL!,5,#NULL!,4,#NULL!,4,6,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,4,1983.00,1,4,,1,,1,6,17,2,5,5,5,5,1,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,8.00,8.00,#NULL!,#NULL!,#NULL!,#NULL!,1.50,#NULL!,#NULL!,#NULL!,#NULL!,1.50,#NULL!,#NULL!,#NULL!,8.00,#NULL!,8.00,8.00,#NULL!,#NULL!,#NULL!,8.00,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.50,54.50,0.15,0.15,#NULL!,#NULL!,0.00,#NULL!,0.03,#NULL!,#NULL!,#NULL!,#NULL!,0.03,#NULL!,#NULL!,#NULL!,0.15,#NULL!,0.15,0.15,#NULL!,#NULL!,#NULL!,0.15,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.06
1/16/20 0:49,1/16/20 1:13,0,100.00,1489.00,1,1/16/20 1:13,R_3KO67z2x3hBoVQj,0.90,168.00,158.00,10.00,Hilton,Hampton Inn,,,,1,1,1,1,1,1,1,1,1,1,1,#NULL!,1,1,3,1,1,1,3,1,1,3,1,3,1,1,4,4,1,1,2,4,5,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,6,6,#NULL!,#NULL!,6,6,6,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,6,6,#NULL!,#NULL!,6,6,6,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,6,5,#NULL!,#NULL!,#NULL!,6,6,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,6,6,#NULL!,#NULL!,6,6,6,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,6,6,#NULL!,#NULL!,6,6,6,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,6,6,#NULL!,#NULL!,6,6,6,6,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,6,6,#NULL!,#NULL!,6,6,6,6,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,6,#NULL!,#NULL!,6,5,#NULL!,#NULL!,5,6,6,5,1971.00,2,4,,3,,2,6,3,1,5,5,5,5,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#NULL!,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.50,#NULL!,#NULL!,#NULL!,3.50,#NULL!,#NULL!,3.50,#NULL!,3.50,#NULL!,#NULL!,5.50,5.50,#NULL!,#NULL!,1.50,5.50,8.00,5.50,45.50,#NULL!,#NULL!,#NULL!,#NULL!,0.00,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.08,#NULL!,#NULL!,#NULL!,0.08,#NULL!,#NULL!,0.08,#NULL!,0.08,#NULL!,#NULL!,0.12,0.12,#NULL!,#NULL!,0.03,0.12,0.18,0.12
1/15/20 17:51,1/15/20 17:55,0,24.00,231.00,0,1/17/20 17:55,R_0VNtuuOPIzqy2M9,0.90,80.00,0.00,80.00,none,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,#NULL!,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,#NULL!,3,#NULL!,#NULL!,#NULL!,3,3,#NULL!,4,3,#NULL!,3,3,#NULL!,#NULL!,#NULL!,3,#NULL!,4,3,#NULL!,4,#NULL!,3,#NULL!,5,4,4,3,#NULL!,4,5,6,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#NULL!,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.50,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.50,1.50,4.50,#NULL!,#NULL!,#NULL!,#NULL!,0.00,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.33,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.33,0.33
1/15/20 22:55,1/15/20 23:11,0,100.00,968.00,1,1/15/20 23:11,R_2fpRX3AM8ZXZvrp,0.90,70.00,40.00,30.00,Westin,Sheraton,Residence Inn,Luxury Collection,Autograph Collection,3,1,1,1,1,1,1,5,1,1,3,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,5,5,1,1,5,1,1,1,6,4,6,4,3,3,5,6,6,6,6,6,2,6,3,6,6,6,6,6,5,6,6,6,4,6,6,6,6,4,6,6,6,6,5,3,5,1,1,1,2,3,5,5,5,5,1,5,1,1,6,5,5,5,4,5,5,5,4,6,6,6,5,4,6,6,6,6,3,4,2,1,1,1,3,2,4,4,4,5,1,4,1,1,6,5,4,5,#NULL!,4,4,5,#NULL!,6,6,6,4,#NULL!,5,5,5,5,6,4,2,1,1,1,5,5,6,6,6,6,1,6,1,1,6,6,6,6,#NULL!,6,6,6,#NULL!,6,6,6,4,#NULL!,6,6,6,6,5,4,5,2,2,2,5,2,5,5,5,5,2,5,2,5,6,6,5,6,#NULL!,5,5,5,#NULL!,6,6,6,5,#NULL!,5,5,5,5,2,2,3,1,1,1,1,2,3,4,5,4,1,5,1,1,6,5,3,6,#NULL!,5,2,2,#NULL!,6,5,6,4,#NULL!,5,5,4,5,4,3,1,1,1,1,2,2,5,5,5,5,1,5,1,1,6,6,5,6,#NULL!,5,4,4,#NULL!,6,6,6,5,#NULL!,5,6,5,5,3,2,2,1,1,1,2,1,5,3,5,5,1,6,1,1,5,5,3,6,#NULL!,6,2,5,#NULL!,6,6,6,3,#NULL!,5,6,4,5,1972.00,1,4,,3,,5,10,3,1,4,4,4,4,1,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,3.50,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8.00,#NULL!,#NULL!,3.50,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8.00,8.00,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8.00,8.00,#NULL!,#NULL!,8.00,#NULL!,#NULL!,#NULL!,55.00,0.06,#NULL!,#NULL!,#NULL!,0.00,#NULL!,#NULL!,0.15,#NULL!,#NULL!,0.06,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.15,0.15,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.15,0.15,#NULL!,#NULL!,0.15,#NULL!,#NULL!,#NULL!
